work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_usd
2024,SE,FT,Data Engineer,US,0,US,M,277000
2024,SE,FT,Data Engineer,US,0,US,M,173000
2024,MI,FT,Data Engineer,US,0,US,M,175000
2024,MI,FT,Data Engineer,US,0,US,M,117000
2024,SE,FT,Data Architect,US,0,US,M,193000
2024,SE,FT,Data Architect,US,0,US,M,84600
2024,SE,FT,AI Engineer,US,0,US,M,220000
2024,SE,FT,AI Engineer,US,0,US,M,96600
2024,SE,FT,Data Analyst,US,0,US,M,170000
2024,SE,FT,Data Analyst,US,0,US,M,130000
2024,MI,FT,Data Scientist,US,0,US,M,172000
2024,MI,FT,Data Scientist,US,0,US,M,75600
2024,SE,FT,Machine Learning Scientist,US,0,US,M,201000
2024,SE,FT,Machine Learning Scientist,US,0,US,M,125500
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,187000
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,117000
2024,EN,FT,Data Analyst,US,0,US,M,61700
2024,EN,FT,Data Analyst,US,0,US,M,55000
2024,MI,FT,Data Engineer,GB,0,GB,M,56425.04504
2024,MI,FT,Data Engineer,GB,0,GB,M,43886.14614
2024,SE,FT,Data Science,CA,0,CA,M,292300
2024,SE,FT,Data Science,CA,0,CA,M,149700
2024,SE,FT,Business Intelligence Engineer,US,0,US,L,165600
2024,SE,FT,Business Intelligence Engineer,US,0,US,L,65800
2024,MI,FT,Data Engineer,US,0,US,M,148000
2024,MI,FT,Data Engineer,US,0,US,M,118000
2024,SE,FT,Data Scientist,GB,0,GB,M,62694.49449
2024,SE,FT,Data Scientist,GB,0,GB,M,62694.49449
2024,MI,FT,ML Engineer,US,0,US,M,252000
2024,MI,FT,ML Engineer,US,0,US,M,168000
2024,SE,FT,Data Engineer,US,0,US,M,149076
2024,SE,FT,Data Engineer,US,0,US,M,82365
2024,SE,FT,Data Engineer,US,0,US,M,160000
2024,SE,FT,Data Engineer,US,0,US,M,120000
2024,SE,FT,Data Engineer,US,0,US,M,160000
2024,SE,FT,Data Engineer,US,0,US,M,115000
2024,MI,FT,Data Engineer,US,0,US,M,193000
2024,MI,FT,Data Engineer,US,0,US,M,128000
2024,SE,FT,ML Engineer,US,0,US,M,220000
2024,SE,FT,ML Engineer,US,0,US,M,170000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,189000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,136000
2024,MI,FT,Business Intelligence Engineer,US,0,US,L,185000
2024,MI,FT,Business Intelligence Engineer,US,0,US,L,79600
2024,MI,FT,Applied Scientist,US,0,US,M,210000
2024,MI,FT,Applied Scientist,US,0,US,M,160000
2024,EX,FT,Data Science,US,0,US,M,200000
2024,EX,FT,Data Science,US,0,US,M,160000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,150000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,90000
2024,MI,FT,Machine Learning Engineer,US,100,US,M,208200
2024,MI,FT,Machine Learning Engineer,US,100,US,M,124900
2024,SE,FT,Data Engineer,US,0,US,M,150000
2024,SE,FT,Data Engineer,US,0,US,M,130000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,189000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,160000
2024,SE,FT,Data Engineer,US,0,US,M,255475
2024,SE,FT,Data Engineer,US,0,US,M,185800
2024,SE,FT,Data Engineer,US,0,US,M,220000
2024,SE,FT,Data Engineer,US,0,US,M,170000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,220000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,170000
2024,SE,FT,Data Analyst,US,100,US,M,113800
2024,SE,FT,Data Analyst,US,100,US,M,74400
2024,SE,FT,Machine Learning Engineer,US,0,US,M,260000
2024,MI,FT,Data Scientist,US,0,US,M,180000
2024,MI,FT,Data Scientist,US,0,US,M,140000
2024,SE,FT,Business Intelligence Engineer,US,0,US,M,108500
2024,SE,FT,Business Intelligence Engineer,US,0,US,M,78800
2024,SE,FT,Machine Learning Engineer,US,0,US,M,252000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,181000
2024,SE,FT,Data Scientist,US,100,US,M,301126
2024,SE,FT,Data Scientist,US,100,US,M,210788
2024,EN,FT,Data Analyst,KE,100,KE,M,20000
2024,SE,FT,Data Analyst,US,0,US,M,147500
2024,SE,FT,Data Analyst,US,0,US,M,85000
2024,SE,FT,Data Architect,US,0,US,M,175000
2024,SE,FT,Data Architect,US,0,US,M,117000
2024,EN,FT,Data Analyst,AU,0,AU,M,102927
2024,EN,FT,Data Analyst,AU,0,AU,M,95010
2024,EN,FT,Business Intelligence Analyst,US,100,US,M,157400
2024,EN,FT,Business Intelligence Analyst,US,100,US,M,98600
2024,EN,FT,Data Analyst,US,100,US,M,83000
2024,EN,FT,Data Analyst,US,100,US,M,64000
2024,SE,FT,Data Engineer,US,100,US,M,200000
2024,SE,FT,Data Engineer,US,100,US,M,90000
2024,SE,FT,ML Engineer,US,100,US,M,250000
2024,SE,FT,ML Engineer,US,100,US,M,190000
2024,SE,FT,ML Engineer,US,0,US,M,258750
2024,SE,FT,ML Engineer,US,0,US,M,191250
2024,EN,FT,ML Engineer,US,0,US,M,177100
2024,EN,FT,ML Engineer,US,0,US,M,130900
2024,EN,FT,Data Analyst,US,100,US,M,99200
2024,EN,FT,Data Analyst,US,100,US,M,69400
2024,MI,FT,Encounter Data Management Professional,US,100,US,M,79500
2024,MI,FT,Encounter Data Management Professional,US,100,US,M,57700
2024,SE,FT,Data Engineer,US,0,US,M,179000
2024,SE,FT,Data Engineer,US,0,US,M,112000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,206000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,97335
2024,MI,FT,Machine Learning Engineer,US,100,US,M,223900
2024,MI,FT,Machine Learning Engineer,US,100,US,M,140100
2024,SE,FT,Data Architect,GB,0,GB,M,94041.74173
2024,SE,FT,Data Architect,GB,0,GB,M,81502.84284
2024,SE,FT,Data Manager,US,100,US,M,144300
2024,SE,FT,Data Manager,US,100,US,M,104800
2024,MI,FT,Business Intelligence,US,100,US,L,168000
2024,MI,FT,Business Intelligence,US,100,US,L,78400
2024,SE,FT,Data Analyst,US,0,US,M,207300
2024,SE,FT,Data Analyst,US,0,US,M,114700
2024,SE,FT,Data Scientist,US,100,US,M,265000
2024,SE,FT,Data Scientist,US,100,US,M,220000
2024,SE,FT,Business Intelligence Analyst,US,0,US,M,120000
2024,SE,FT,Business Intelligence Analyst,US,0,US,M,100000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,306000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,151600
2024,EX,FT,Data Science,US,100,US,M,300000
2024,EX,FT,Data Science,US,100,US,M,220000
2024,SE,FT,Data Scientist,US,0,US,M,167500
2024,SE,FT,Data Scientist,US,0,US,M,138500
2024,MI,FT,Data Scientist,US,0,US,M,194000
2024,MI,FT,Data Scientist,US,0,US,M,125500
2024,SE,FT,Analytics Engineer,GB,0,GB,M,119119.5395
2024,SE,FT,Analytics Engineer,GB,0,GB,M,75233.39339
2024,SE,FT,Data Engineer,US,0,US,M,194500
2024,SE,FT,Data Engineer,US,0,US,M,147368
2024,MI,FT,Data Engineer,US,0,US,M,165000
2024,MI,FT,Data Engineer,US,0,US,M,117000
2024,SE,FT,Data Analyst,US,0,US,M,170000
2024,SE,FT,Data Analyst,US,0,US,M,148000
2024,SE,FT,Data Manager,US,100,US,M,160500
2024,SE,FT,Data Manager,US,100,US,M,107000
2024,SE,FT,Analytics Engineer,US,0,US,M,500000
2024,SE,FT,Analytics Engineer,US,0,US,M,80000
2024,MI,FT,Data Infrastructure Engineer,US,0,US,M,241000
2024,MI,FT,Data Infrastructure Engineer,US,0,US,M,189000
2024,SE,FT,Data Scientist,US,0,US,M,167500
2024,SE,FT,Data Scientist,US,0,US,M,138500
2024,SE,FT,Research Scientist,US,100,US,M,200000
2024,SE,FT,Research Scientist,US,100,US,M,148500
2024,SE,FT,Research Engineer,US,0,US,M,273000
2024,SE,FT,Research Engineer,US,0,US,M,166500
2024,SE,FT,Data Analyst,US,0,US,M,106260
2024,SE,FT,Data Analyst,US,0,US,M,82000
2024,MI,FT,Business Intelligence Analyst,US,100,US,M,115000
2024,MI,FT,Business Intelligence Analyst,US,100,US,M,100000
2024,MI,FT,Data Scientist,US,0,US,M,105000
2024,MI,FT,Data Scientist,US,0,US,M,90000
2024,SE,FT,Data Scientist,US,0,US,M,170000
2024,SE,FT,Data Scientist,US,0,US,M,140000
2024,MI,FT,Data Scientist,US,0,US,M,170000
2024,MI,FT,Data Scientist,US,0,US,M,145000
2024,SE,FT,Data Engineer,US,0,US,M,233000
2024,SE,FT,Data Engineer,US,0,US,M,140000
2024,SE,FT,Data Analyst,US,0,US,M,202800
2024,SE,FT,Data Analyst,US,0,US,M,108200
2024,EX,FT,Head of Data,US,0,US,M,190000
2024,EX,FT,Head of Data,US,0,US,M,150000
2024,SE,FT,Data Scientist,US,100,US,M,214872
2024,SE,FT,Data Scientist,US,100,US,M,186846
2024,EN,FT,Data Scientist,GB,0,GB,M,43886.14614
2024,EN,FT,Data Scientist,GB,0,GB,M,37616.69669
2024,SE,FT,Data Engineer,US,100,US,M,145360
2024,SE,FT,Data Engineer,US,100,US,M,107440
2024,SE,FT,Applied Scientist,US,0,US,L,212800
2024,SE,FT,Applied Scientist,US,0,US,L,115100
2024,SE,FT,AI Software Engineer,US,0,US,M,174000
2024,SE,FT,AI Software Engineer,US,0,US,M,116000
2024,MI,FT,Data Engineer,US,0,US,M,181700
2024,MI,FT,Data Engineer,US,0,US,M,64300
2024,EN,FT,Data Analyst,GB,0,GB,M,33604.24905
2024,EN,FT,Data Analyst,GB,0,GB,M,33604.24905
2024,MI,FT,Data Engineer,US,0,US,L,185000
2024,MI,FT,Data Engineer,US,0,US,L,81000
2024,SE,FT,Encounter Data Management Professional,US,0,US,M,96200
2024,SE,FT,Encounter Data Management Professional,US,0,US,M,69800
2024,EN,FT,Data Analyst,US,0,US,M,77280
2024,EN,FT,Data Analyst,US,0,US,M,58000
2024,EN,FT,Data Scientist,GB,0,GB,M,33604.24905
2024,EN,FT,Data Scientist,GB,0,GB,M,33604.24905
2024,SE,FT,Research Scientist,US,0,US,M,178200
2024,SE,FT,Research Scientist,US,0,US,M,74800
2024,EN,FT,Business Intelligence Analyst,US,0,US,M,164500
2024,EN,FT,Business Intelligence Analyst,US,0,US,M,67200
2024,SE,FT,Data Architect,US,0,US,M,165000
2024,SE,FT,Data Architect,US,0,US,M,117000
2024,EN,FT,Data Engineer,US,0,US,L,185000
2024,EN,FT,Data Engineer,US,0,US,L,81000
2024,MI,FT,Data Science,US,0,US,M,287800
2024,MI,FT,Data Science,US,0,US,M,287800
2024,SE,FT,Data Scientist,US,0,US,M,150000
2024,SE,FT,Data Scientist,US,0,US,M,110000
2024,MI,FT,Research Engineer,US,0,US,M,250000
2024,MI,FT,Research Engineer,US,0,US,M,200000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,200000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,160000
2024,MI,FT,Data Scientist,US,0,US,M,172000
2024,MI,FT,Data Scientist,US,0,US,M,75600
2024,EN,PT,Data Scientist,US,0,US,M,291340
2024,EN,PT,Data Scientist,US,0,US,M,194240
2024,MI,FT,Applied Scientist,US,0,US,M,191070
2024,MI,FT,Applied Scientist,US,0,US,M,135900
2024,MI,FT,BI Developer,GB,0,GB,M,47647.81581
2024,MI,FT,BI Developer,GB,0,GB,M,43886.14614
2024,SE,FT,Research Engineer,US,0,US,M,282000
2024,SE,FT,Research Engineer,US,0,US,M,171000
2024,SE,FT,Applied Scientist,US,0,US,L,260000
2024,SE,FT,Applied Scientist,US,0,US,L,136000
2024,MI,FT,Data Engineer,US,0,US,M,152800
2024,MI,FT,Data Engineer,US,0,US,M,149282
2024,SE,FT,Machine Learning Engineer,US,100,US,M,264500
2024,SE,FT,Machine Learning Engineer,US,100,US,M,165600
2024,MI,FT,Data Scientist,US,0,US,M,228000
2024,MI,FT,Data Scientist,US,0,US,M,134000
2024,SE,FT,Data Engineer,LV,0,LV,M,83600.4
2024,SE,FT,Data Engineer,LV,0,LV,M,57877.2
2024,SE,FT,Applied Scientist,US,0,US,M,199500
2024,SE,FT,Applied Scientist,US,0,US,M,97400
2024,SE,FT,Data Engineer,US,0,US,M,155000
2024,SE,FT,Data Engineer,US,0,US,M,139500
2024,MI,FT,Data Engineer,US,0,US,M,140000
2024,MI,FT,Data Engineer,US,0,US,M,100000
2024,SE,FT,Data Engineer,US,100,US,M,205000
2024,SE,FT,Data Engineer,US,100,US,M,155000
2024,EN,FT,Data Analyst,US,100,US,M,110000
2024,EN,FT,Data Analyst,US,100,US,M,90000
2024,EN,FT,Data Analyst,US,0,US,M,83300
2024,EN,FT,Data Analyst,US,0,US,M,47500
2024,SE,FT,Data Scientist,US,0,US,M,208500
2024,SE,FT,Data Scientist,US,0,US,M,174000
2024,SE,FT,Data Engineer,US,0,US,M,170000
2024,SE,FT,Data Engineer,US,0,US,M,130000
2024,MI,FT,Data Science Manager,US,0,US,M,240000
2024,MI,FT,Data Science Manager,US,0,US,M,180000
2024,MI,FT,Data Engineer,US,0,US,M,90000
2024,MI,FT,Data Engineer,US,0,US,M,70000
2024,SE,FT,Business Intelligence Analyst,US,0,US,M,138000
2024,SE,FT,Business Intelligence Analyst,US,0,US,M,110400
2024,SE,FT,Data Scientist,US,100,US,M,239000
2024,SE,FT,Data Scientist,US,100,US,M,159000
2024,SE,FT,Data Engineer,US,0,US,M,145000
2024,SE,FT,Data Engineer,US,0,US,M,115000
2024,SE,FT,Data Engineer,US,0,US,M,185000
2024,SE,FT,Data Engineer,US,0,US,M,160000
2024,MI,FT,Applied Scientist,US,0,US,M,210000
2024,MI,FT,Applied Scientist,US,0,US,M,160000
2024,EN,FT,Data Science,US,0,US,M,128750
2024,EN,FT,Data Science,US,0,US,M,61875
2024,SE,FT,Machine Learning Engineer,CA,0,CA,M,240000
2024,SE,FT,Machine Learning Engineer,CA,0,CA,M,178000
2024,EN,FT,Research Analyst,US,0,US,M,91200
2024,EN,FT,Research Analyst,US,0,US,M,58200
2024,SE,FT,Data Engineer,US,0,US,M,122000
2024,SE,FT,Data Engineer,US,0,US,M,94500
2024,MI,FT,Data Analyst,US,0,US,M,152300
2024,MI,FT,Data Analyst,US,0,US,M,76200
2024,SE,FT,Machine Learning Engineer,CA,100,CA,M,336000
2024,SE,FT,Machine Learning Engineer,CA,100,CA,M,304000
2024,MI,FT,Data Analyst,US,100,US,M,70000
2024,MI,FT,Data Analyst,US,100,US,M,51000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,223000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,185000
2024,MI,FT,Data Engineer,US,0,US,M,155000
2024,MI,FT,Data Engineer,US,0,US,M,120000
2024,SE,FT,Data Infrastructure Engineer,US,100,US,M,245900
2024,SE,FT,Data Infrastructure Engineer,US,100,US,M,139000
2024,MI,FT,Admin & Data Analyst,US,0,US,M,95000
2024,SE,FT,Data Scientist,US,0,US,M,213000
2024,SE,FT,Data Scientist,US,0,US,M,120700
2024,MI,FT,Data Engineer,US,0,US,M,128000
2024,MI,FT,Data Engineer,US,0,US,M,81500
2024,EN,FT,Data Science,US,0,US,M,46000
2024,EN,FT,Data Science,US,0,US,M,40000
2024,SE,FT,Insight Analyst,US,0,US,M,75233.39339
2024,SE,FT,Insight Analyst,US,0,US,M,68963.94394
2024,EN,FT,Business Intelligence,US,0,US,M,176627
2024,EN,FT,Business Intelligence,US,0,US,M,106029
2024,SE,FT,Data Architect,US,0,US,M,193000
2024,SE,FT,Data Architect,US,0,US,M,84600
2024,EN,FT,Business Intelligence,US,100,US,M,94250
2024,EN,FT,Business Intelligence,US,100,US,M,65000
2024,MI,FT,Data Analyst,US,0,US,M,148017
2024,MI,FT,Data Analyst,US,0,US,M,87069
2024,MI,FT,Data Science,US,100,US,M,135800
2024,MI,FT,Data Science,US,100,US,M,95100
2024,SE,FT,Data Engineer,US,0,US,M,175000
2024,SE,FT,Data Engineer,US,0,US,M,117000
2024,SE,FT,Data Architect,US,0,US,M,234000
2024,SE,FT,Data Architect,US,0,US,M,146000
2024,MI,FT,Data Analyst,US,0,US,M,120000
2024,MI,FT,Data Analyst,US,0,US,M,105000
2024,EN,FT,Data Analyst,US,0,US,M,43500
2024,EN,FT,Data Analyst,US,0,US,M,41000
2024,SE,FT,Data Engineer,US,0,US,M,234000
2024,SE,FT,Data Engineer,US,0,US,M,117000
2024,SE,FT,ML Engineer,US,0,US,M,211888
2024,SE,FT,ML Engineer,US,0,US,M,154100
2024,SE,FT,Data Analyst,US,0,US,M,185100
2024,SE,FT,Data Analyst,US,0,US,M,148500
2024,SE,FT,Data Analyst,US,100,US,M,147000
2024,SE,FT,Data Analyst,US,100,US,M,92000
2024,SE,FT,Analytics Engineer,US,0,US,M,148500
2024,SE,FT,Analytics Engineer,US,0,US,M,117000
2024,SE,FT,Data Analyst,US,100,US,M,130000
2024,SE,FT,Data Analyst,US,100,US,M,100000
2024,MI,FT,ML Engineer,US,100,US,M,203000
2024,MI,FT,ML Engineer,US,100,US,M,135000
2024,SE,FT,Consultant Data Engineer,GE,100,US,M,50000
2024,SE,FT,Data Scientist,US,100,US,M,322100
2024,SE,FT,Data Scientist,US,100,US,M,173400
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,158900
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,132400
2024,SE,FT,Machine Learning Engineer,US,0,US,M,370000
2024,SE,FT,Machine Learning Engineer,US,0,US,M,220000
2024,SE,FT,Analytics Engineer,US,0,US,M,180000
2024,SE,FT,Analytics Engineer,US,0,US,M,140000
2024,SE,FT,Data Engineer,US,0,US,M,247300
2024,SE,FT,Data Engineer,US,0,US,M,139800
2024,SE,FT,Data Scientist,US,0,US,M,213000
2024,SE,FT,Data Scientist,US,0,US,M,120700
2024,SE,FT,Data Engineer,US,100,US,M,172000
2024,SE,FT,Data Engineer,US,100,US,M,141000
2024,MI,FT,Business Intelligence Manager,US,100,US,M,140000
2024,MI,FT,Business Intelligence Manager,US,100,US,M,100000
2024,EN,FT,Data Analyst,US,100,US,M,100000
2024,EN,FT,Data Analyst,US,100,US,M,90000
2024,SE,FT,Data Engineer,US,0,US,M,135000
2024,SE,FT,Data Engineer,US,0,US,M,115000
2024,SE,FT,Data Engineer,US,0,US,M,130000
2024,SE,FT,Data Engineer,US,0,US,M,100000
2024,SE,FT,Data Scientist,US,100,US,M,240901
2024,SE,FT,Data Scientist,US,100,US,M,168630
2024,MI,FT,Data Analyst,US,0,US,M,100000
2024,MI,FT,Data Analyst,US,0,US,M,90000
2024,EX,FT,Head of Data,US,100,US,M,312300
2024,EX,FT,Head of Data,US,100,US,M,269000
2024,EX,FT,Data Engineer,US,100,US,M,273600
2024,EX,FT,Data Engineer,US,100,US,M,182400
2024,SE,FT,Data Architect,US,0,US,M,184000
2024,SE,FT,Data Architect,US,0,US,M,123000
2024,SE,FT,Research Engineer,US,100,US,M,250000
2024,SE,FT,Research Engineer,US,100,US,M,150000
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,140000
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,100000
2024,SE,FT,Data Scientist,US,0,US,M,202500
2024,SE,FT,Data Scientist,US,0,US,M,135000
2024,MI,FT,Data Engineer,US,0,US,M,159550
2024,MI,FT,Data Engineer,US,0,US,M,113000
2024,MI,FT,Data Science,US,100,US,M,75000
2024,MI,FT,Data Science,US,100,US,M,55000
2024,EX,FT,Data Engineer,US,0,US,M,253900
2024,EX,FT,Data Engineer,US,0,US,M,145100
2024,MI,FT,Research Scientist,US,0,US,M,138000
2024,MI,FT,Research Scientist,US,0,US,M,86000
2024,SE,FT,Research Scientist,US,0,US,M,179000
2024,SE,FT,Research Scientist,US,0,US,M,112000
2024,EN,FT,Data Management Analyst,CA,0,CA,M,105000
2024,EN,FT,Data Management Analyst,CA,0,CA,M,80800
2024,EN,FT,Data Analyst,US,0,US,M,64500
2024,EN,FT,Data Analyst,US,0,US,M,46500
2024,SE,FT,Data Engineer,US,0,US,M,120750
2024,SE,FT,Data Engineer,US,0,US,M,85000
2024,SE,FT,Data Architect,US,100,US,M,180000
2024,SE,FT,Data Architect,US,100,US,M,144000
2024,SE,FT,Data Analyst,US,0,US,M,144606
2024,SE,FT,Data Analyst,US,0,US,M,128539
2024,MI,FT,BI Developer,US,0,US,M,79400
2024,MI,FT,BI Developer,US,0,US,M,55600
2024,MI,FT,Data Engineer,US,0,US,M,131700
2024,MI,FT,Data Engineer,US,0,US,M,84000
2024,SE,FT,Data Science,US,0,US,M,206000
2024,SE,FT,Data Science,US,0,US,M,106605
2024,MI,FT,Data Analyst,US,0,US,M,179000
2024,MI,FT,Data Analyst,US,0,US,M,112000
2024,SE,FT,Business Intelligence,US,0,US,M,120750
2024,SE,FT,Business Intelligence,US,0,US,M,85000
2024,SE,FT,Research Scientist,US,0,US,M,175000
2024,SE,FT,Research Scientist,US,0,US,M,118000
2024,SE,FT,Data Analyst,US,0,US,M,194000
2024,SE,FT,Data Analyst,US,0,US,M,122000
2024,SE,FT,Business Intelligence,US,0,US,M,142250
2024,SE,FT,Business Intelligence,US,0,US,M,100000
2024,MI,FT,Data Scientist,US,0,US,M,99000
2024,MI,FT,Data Scientist,US,0,US,M,87000
2024,EN,FT,Research Engineer,US,0,US,M,118400
2024,EN,FT,Research Engineer,US,0,US,M,64000
2024,MI,FT,Machine Learning Engineer,US,0,US,M,176000
2024,MI,FT,Machine Learning Engineer,US,0,US,M,72700
2024,SE,FL,Manager Data Management,IN,100,IN,S,35960.20824
2024,MI,FT,Data Engineer,US,0,US,M,145000
2024,MI,FT,Data Engineer,US,0,US,M,120000
2024,EN,FT,Research Analyst,US,0,US,M,126225
2024,EN,FT,Research Analyst,US,0,US,M,61846
2024,SE,FT,Data Analyst,US,0,US,M,114200
2024,SE,FT,Data Analyst,US,0,US,M,92900
2024,SE,FT,Data Engineer,US,0,US,M,219700
2024,SE,FT,Data Engineer,US,0,US,M,137300
2024,SE,FT,Business Intelligence Engineer,US,0,US,M,108500
2024,SE,FT,Business Intelligence Engineer,US,0,US,M,78800
2024,MI,FT,Data Scientist,ZA,0,ZA,M,55500.92819
2024,MI,FT,Data Scientist,ZA,0,ZA,M,42589.624
2024,SE,FT,Data Analyst,US,0,US,M,95000
2024,SE,FT,Data Analyst,US,0,US,M,85000
2024,MI,FT,Data Quality Manager,ES,0,ES,M,53590
2024,MI,FT,Data Quality Manager,ES,0,ES,M,42872
2024,SE,FT,Data Modeler,US,100,US,M,155000
2024,SE,FT,Data Modeler,US,100,US,M,140000
2024,MI,FT,Data Analytics Manager,US,0,US,M,128000
2024,MI,FT,Data Analytics Manager,US,0,US,M,81500
2024,MI,FT,Business Intelligence Analyst,US,100,US,M,95000
2024,MI,FT,Business Intelligence Analyst,US,100,US,M,68000
2024,EN,FT,Data Scientist,US,0,US,M,194500
2024,EN,FT,Data Scientist,US,0,US,M,125500
2024,MI,FT,Data Scientist,US,0,US,M,187000
2024,MI,FT,Data Scientist,US,0,US,M,153000
2024,SE,FT,Data Architect,US,0,US,M,146000
2024,SE,FT,Data Architect,US,0,US,M,128000
2024,MI,FT,Data Scientist,US,0,US,M,130500
2024,MI,FT,Data Scientist,US,0,US,M,96000
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,140000
2024,SE,FT,Business Intelligence Analyst,US,100,US,M,105000
2024,SE,FT,Data Engineer,US,100,US,M,153000
2024,SE,FT,Data Engineer,US,100,US,M,122000
2024,SE,FT,Data Science Engineer,US,100,US,M,190000
2024,SE,FT,Data Science Engineer,US,100,US,M,126000
2024,MI,FT,Research Engineer,US,0,US,M,108100
2024,MI,FT,Research Engineer,US,0,US,M,60800
2024,MI,FT,Data Scientist,US,100,US,M,170000
2024,MI,FT,Data Scientist,US,100,US,M,100000
2024,SE,FT,Data Scientist,US,0,US,M,208000
2024,SE,FT,Data Scientist,US,0,US,M,175000
2024,SE,FT,Research Engineer,US,0,US,M,485000
2024,SE,FT,Research Engineer,US,0,US,M,280000
2024,SE,FT,Robotics Engineer,US,0,US,M,240000
2024,SE,FT,Robotics Engineer,US,0,US,M,160000
2024,SE,FT,Data Scientist,US,0,US,M,239000
2024,SE,FT,Data Scientist,US,0,US,M,177000
2024,SE,FT,Data Engineer,US,100,US,M,135000
2024,SE,FT,Data Engineer,US,100,US,M,110000
2024,MI,FT,Data Scientist,US,0,US,M,177300
2024,MI,FT,Data Scientist,US,0,US,M,136300
2024,SE,FT,Data Scientist,US,100,US,M,250944
2024,SE,FT,Data Scientist,US,100,US,M,178538
2024,SE,FT,Data Scientist,US,100,US,M,180000
2024,SE,FT,Data Scientist,US,100,US,M,140000
2024,SE,FT,Data Engineer,US,100,US,M,250000
2024,SE,FT,Data Engineer,US,100,US,M,180700
2024,EX,FT,Head of Data,US,0,US,M,243000
2024,EX,FT,Head of Data,US,0,US,M,163000
2024,MI,FT,Research Scientist,US,0,US,M,250000
2024,MI,FT,Research Scientist,US,0,US,M,190000
2024,SE,FT,Data Science,US,100,US,M,150000
2024,SE,FT,Data Science,US,100,US,M,90200
2024,MI,FT,Research Scientist,US,0,US,M,162000
2024,MI,FT,Research Scientist,US,0,US,M,128000
2024,SE,FT,Data Analyst,US,0,US,M,140000
2024,SE,FT,Data Analyst,US,0,US,M,107000
2024,MI,FT,Data Analyst,US,0,US,M,155700
2024,MI,FT,Data Analyst,US,0,US,M,75500
2024,EN,FT,Business Intelligence Analyst,US,100,US,M,111400
2024,EN,FT,Business Intelligence Analyst,US,100,US,M,62800
2024,SE,FT,Research Scientist,US,0,US,M,234000
2024,SE,FT,Research Scientist,US,0,US,M,146000
2024,MI,FT,Data Scientist,US,0,US,M,172000
2024,MI,FT,Data Scientist,US,0,US,M,75600
2024,SE,FT,Business Intelligence,US,0,US,M,204000
2024,SE,FT,Business Intelligence,US,0,US,M,105800
2024,SE,FT,Business Intelligence,US,0,US,M,246000
