work_year,experience_level,employment_type,job_title,salary,salary_currency,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Data Scientist,161900,USD,US,0,US,M
2024,SE,FT,Data Analyst,142166,USD,US,0,US,M
2024,SE,FT,Data Analyst,88854,USD,US,0,US,M
2024,EN,FT,Business Intelligence Developer,137000,USD,US,0,US,M
2024,EN,FT,Business Intelligence Developer,60400,USD,US,0,US,M
2024,SE,FT,Data Architect,178090,USD,US,100,US,M
2024,SE,FT,Data Architect,92118,USD,US,100,US,M
2024,EX,FT,Head of Data,257500,USD,US,0,US,M
2024,EX,FT,Head of Data,190000,USD,US,0,US,M
2024,MI,FT,AI Engineer,176000,USD,US,0,US,M
2024,MI,FT,AI Engineer,106500,USD,US,0,US,M
2024,MI,FT,Business Intelligence,125500,USD,US,0,US,M
2024,MI,FT,Business Intelligence,78000,USD,US,0,US,M
2024,SE,FT,Data Engineer,200000,USD,US,100,US,M
2024,SE,FT,Data Engineer,96000,USD,US,100,US,M
2024,EN,FT,Business Intelligence Analyst,192500,USD,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,140000,USD,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,US,0,US,M
2024,SE,FT,Data Engineer,96600,USD,US,0,US,M
2024,SE,FT,Data Engineer,195500,USD,US,0,US,M
2024,SE,FT,Data Engineer,117300,USD,US,0,US,M
2024,SE,FT,Data Engineer,156000,USD,US,0,US,M
2024,SE,FT,Data Engineer,124000,USD,US,0,US,M
2024,SE,FT,Data Architect,178090,USD,US,0,US,M
2024,SE,FT,Data Architect,81978,USD,US,0,US,M
2024,SE,FT,Data Engineer,142500,USD,US,0,US,M
2024,SE,FT,Data Engineer,90000,USD,US,0,US,M
2024,SE,FT,Data Engineer,171210,USD,CA,0,CA,M
2024,SE,FT,Data Engineer,92190,USD,CA,0,CA,M
2024,SE,FT,Data Architect,59421,GBP,GB,0,GB,M
2024,SE,FT,Data Architect,48350,GBP,GB,0,GB,M
2024,MI,FT,Machine Learning Developer,125000,USD,CA,0,CA,M
2024,MI,FT,Machine Learning Developer,90000,USD,CA,0,CA,M
2024,MI,FT,Data Scientist,176000,USD,US,100,US,M
2024,MI,FT,Data Scientist,72700,USD,US,100,US,M
2024,MI,FT,Data Engineer,132600,USD,US,0,US,M
2024,MI,FT,Data Engineer,80845,USD,US,0,US,M
2024,EX,FT,Data Engineer,250000,USD,US,0,US,M
2024,EX,FT,Data Engineer,150000,USD,US,0,US,M
2024,MI,FT,Data Management Specialist,79000,USD,US,0,US,M
2024,MI,FT,Data Management Specialist,72000,USD,US,0,US,M
2024,SE,FT,Data Scientist,230800,USD,US,100,US,M
2024,SE,FT,Data Scientist,96200,USD,US,100,US,M
2024,EN,FT,Data Scientist,187415,USD,US,0,US,M
2024,EN,FT,Data Scientist,114080,USD,US,0,US,M
2024,EN,FT,Business Intelligence Lead,187415,USD,US,0,US,M
2024,EN,FT,Business Intelligence Lead,114080,USD,US,0,US,M
2024,SE,FT,Data Engineer,277000,USD,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,US,0,US,M
2024,MI,FT,Data Engineer,175000,USD,US,0,US,M
2024,MI,FT,Data Engineer,117000,USD,US,0,US,M
2024,SE,FT,Data Architect,193000,USD,US,0,US,M
2024,SE,FT,Data Architect,84600,USD,US,0,US,M
2024,SE,FT,AI Engineer,220000,USD,US,0,US,M
2024,SE,FT,AI Engineer,96600,USD,US,0,US,M
2024,SE,FT,Data Analyst,170000,USD,US,0,US,M
2024,SE,FT,Data Analyst,130000,USD,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,US,0,US,M
2024,MI,FT,Data Scientist,75600,USD,US,0,US,M
2024,SE,FT,Machine Learning Scientist,201000,USD,US,0,US,M
2024,SE,FT,Machine Learning Scientist,125500,USD,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,187000,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,117000,USD,US,100,US,M
2024,EN,FT,Data Analyst,61700,USD,US,0,US,M
2024,EN,FT,Data Analyst,55000,USD,US,0,US,M
2024,MI,FT,Data Engineer,45000,GBP,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,GB,0,GB,M
2024,SE,FT,Data Science,292300,USD,CA,0,CA,M
2024,SE,FT,Data Science,149700,USD,CA,0,CA,M
2024,SE,FT,Business Intelligence Engineer,165600,USD,US,0,US,L
2024,SE,FT,Business Intelligence Engineer,65800,USD,US,0,US,L
2024,MI,FT,Data Engineer,148000,USD,US,0,US,M
2024,MI,FT,Data Engineer,118000,USD,US,0,US,M
2024,SE,FT,Data Scientist,50000,GBP,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,GB,0,GB,M
2024,MI,FT,ML Engineer,252000,USD,US,0,US,M
2024,MI,FT,ML Engineer,168000,USD,US,0,US,M
2024,SE,FT,Data Engineer,149076,USD,US,0,US,M
2024,SE,FT,Data Engineer,82365,USD,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,US,0,US,M
2024,SE,FT,Data Engineer,120000,USD,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,US,0,US,M
2024,MI,FT,Data Engineer,193000,USD,US,0,US,M
2024,MI,FT,Data Engineer,128000,USD,US,0,US,M
2024,SE,FT,ML Engineer,220000,USD,US,0,US,M
2024,SE,FT,ML Engineer,170000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,189000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,136000,USD,US,0,US,M
2024,MI,FT,Business Intelligence Engineer,185000,USD,US,0,US,L
2024,MI,FT,Business Intelligence Engineer,79600,USD,US,0,US,L
2024,MI,FT,Applied Scientist,210000,USD,US,0,US,M
2024,MI,FT,Applied Scientist,160000,USD,US,0,US,M
2024,EX,FT,Data Science,200000,USD,US,0,US,M
2024,EX,FT,Data Science,160000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,90000,USD,US,0,US,M
2024,MI,FT,Machine Learning Engineer,208200,USD,US,100,US,M
2024,MI,FT,Machine Learning Engineer,124900,USD,US,100,US,M
2024,SE,FT,Data Engineer,150000,USD,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,189000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,160000,USD,US,0,US,M
2024,SE,FT,Data Engineer,255475,USD,US,0,US,M
2024,SE,FT,Data Engineer,185800,USD,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,170000,USD,US,0,US,M
2024,SE,FT,Data Analyst,113800,USD,US,100,US,M
2024,SE,FT,Data Analyst,74400,USD,US,100,US,M
2024,SE,FT,Machine Learning Engineer,260000,USD,US,0,US,M
2024,MI,FT,Data Scientist,180000,USD,US,0,US,M
2024,MI,FT,Data Scientist,140000,USD,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,108500,USD,US,0,US,M
2024,SE,FT,Business Intelligence Engineer,78800,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,252000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,181000,USD,US,0,US,M
2024,SE,FT,Data Scientist,301126,USD,US,100,US,M
2024,SE,FT,Data Scientist,210788,USD,US,100,US,M
2024,EN,FT,Data Analyst,20000,USD,KE,100,KE,M
2024,SE,FT,Data Analyst,147500,USD,US,0,US,M
2024,SE,FT,Data Analyst,85000,USD,US,0,US,M
2024,SE,FT,Data Architect,175000,USD,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,US,0,US,M
2024,EN,FT,Data Analyst,102927,USD,AU,0,AU,M
2024,EN,FT,Data Analyst,95010,USD,AU,0,AU,M
2024,EN,FT,Business Intelligence Analyst,157400,USD,US,100,US,M
2024,EN,FT,Business Intelligence Analyst,98600,USD,US,100,US,M
2024,EN,FT,Data Analyst,83000,USD,US,100,US,M
2024,EN,FT,Data Analyst,64000,USD,US,100,US,M
2024,SE,FT,Data Engineer,200000,USD,US,100,US,M
2024,SE,FT,Data Engineer,90000,USD,US,100,US,M
2024,SE,FT,ML Engineer,250000,USD,US,100,US,M
2024,SE,FT,ML Engineer,190000,USD,US,100,US,M
2024,SE,FT,ML Engineer,258750,USD,US,0,US,M
2024,SE,FT,ML Engineer,191250,USD,US,0,US,M
2024,EN,FT,ML Engineer,177100,USD,US,0,US,M
2024,EN,FT,ML Engineer,130900,USD,US,0,US,M
2024,EN,FT,Data Analyst,99200,USD,US,100,US,M
2024,EN,FT,Data Analyst,69400,USD,US,100,US,M
2024,MI,FT,Encounter Data Management Professional,79500,USD,US,100,US,M
2024,MI,FT,Encounter Data Management Professional,57700,USD,US,100,US,M
2024,SE,FT,Data Engineer,179000,USD,US,0,US,M
2024,SE,FT,Data Engineer,112000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,206000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,97335,USD,US,0,US,M
2024,MI,FT,Machine Learning Engineer,223900,USD,US,100,US,M
2024,MI,FT,Machine Learning Engineer,140100,USD,US,100,US,M
2024,SE,FT,Data Architect,75000,GBP,GB,0,GB,M
2024,SE,FT,Data Architect,65000,GBP,GB,0,GB,M
2024,SE,FT,Data Manager,144300,USD,US,100,US,M
2024,SE,FT,Data Manager,104800,USD,US,100,US,M
2024,MI,FT,Business Intelligence,168000,USD,US,100,US,L
2024,MI,FT,Business Intelligence,78400,USD,US,100,US,L
2024,SE,FT,Data Analyst,207300,USD,US,0,US,M
2024,SE,FT,Data Analyst,114700,USD,US,0,US,M
2024,SE,FT,Data Scientist,265000,USD,US,100,US,M
2024,SE,FT,Data Scientist,220000,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,120000,USD,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,100000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,306000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,151600,USD,US,0,US,M
2024,EX,FT,Data Science,300000,USD,US,100,US,M
2024,EX,FT,Data Science,220000,USD,US,100,US,M
2024,SE,FT,Data Scientist,167500,USD,US,0,US,M
2024,SE,FT,Data Scientist,138500,USD,US,0,US,M
2024,MI,FT,Data Scientist,194000,USD,US,0,US,M
2024,MI,FT,Data Scientist,125500,USD,US,0,US,M
2024,SE,FT,Analytics Engineer,95000,GBP,GB,0,GB,M
2024,SE,FT,Analytics Engineer,60000,GBP,GB,0,GB,M
2024,SE,FT,Data Engineer,194500,USD,US,0,US,M
2024,SE,FT,Data Engineer,147368,USD,US,0,US,M
2024,MI,FT,Data Engineer,165000,USD,US,0,US,M
2024,MI,FT,Data Engineer,117000,USD,US,0,US,M
2024,SE,FT,Data Analyst,170000,USD,US,0,US,M
2024,SE,FT,Data Analyst,148000,USD,US,0,US,M
2024,SE,FT,Data Manager,160500,USD,US,100,US,M
2024,SE,FT,Data Manager,107000,USD,US,100,US,M
2024,SE,FT,Analytics Engineer,500000,USD,US,0,US,M
2024,SE,FT,Analytics Engineer,80000,USD,US,0,US,M
2024,MI,FT,Data Infrastructure Engineer,241000,USD,US,0,US,M
2024,MI,FT,Data Infrastructure Engineer,189000,USD,US,0,US,M
2024,SE,FT,Data Scientist,167500,USD,US,0,US,M
2024,SE,FT,Data Scientist,138500,USD,US,0,US,M
2024,SE,FT,Research Scientist,200000,USD,US,100,US,M
2024,SE,FT,Research Scientist,148500,USD,US,100,US,M
2024,SE,FT,Research Engineer,273000,USD,US,0,US,M
2024,SE,FT,Research Engineer,166500,USD,US,0,US,M
2024,SE,FT,Data Analyst,106260,USD,US,0,US,M
2024,SE,FT,Data Analyst,82000,USD,US,0,US,M
2024,MI,FT,Business Intelligence Analyst,115000,USD,US,100,US,M
2024,MI,FT,Business Intelligence Analyst,100000,USD,US,100,US,M
2024,MI,FT,Data Scientist,105000,USD,US,0,US,M
2024,MI,FT,Data Scientist,90000,USD,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,US,0,US,M
2024,SE,FT,Data Scientist,140000,USD,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,US,0,US,M
2024,MI,FT,Data Scientist,145000,USD,US,0,US,M
2024,SE,FT,Data Engineer,233000,USD,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,US,0,US,M
2024,SE,FT,Data Analyst,202800,USD,US,0,US,M
2024,SE,FT,Data Analyst,108200,USD,US,0,US,M
2024,EX,FT,Head of Data,190000,USD,US,0,US,M
2024,EX,FT,Head of Data,150000,USD,US,0,US,M
2024,SE,FT,Data Scientist,214872,USD,US,100,US,M
2024,SE,FT,Data Scientist,186846,USD,US,100,US,M
2024,EN,FT,Data Scientist,35000,GBP,GB,0,GB,M
2024,EN,FT,Data Scientist,30000,GBP,GB,0,GB,M
2024,SE,FT,Data Engineer,145360,USD,US,100,US,M
2024,SE,FT,Data Engineer,107440,USD,US,100,US,M
2024,SE,FT,Applied Scientist,212800,USD,US,0,US,L
2024,SE,FT,Applied Scientist,115100,USD,US,0,US,L
2024,SE,FT,AI Software Engineer,174000,USD,US,0,US,M
2024,SE,FT,AI Software Engineer,116000,USD,US,0,US,M
2024,MI,FT,Data Engineer,181700,USD,US,0,US,M
2024,MI,FT,Data Engineer,64300,USD,US,0,US,M
2024,EN,FT,Data Analyst,26800,GBP,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,GB,0,GB,M
2024,MI,FT,Data Engineer,185000,USD,US,0,US,L
2024,MI,FT,Data Engineer,81000,USD,US,0,US,L
2024,SE,FT,Encounter Data Management Professional,96200,USD,US,0,US,M
2024,SE,FT,Encounter Data Management Professional,69800,USD,US,0,US,M
2024,EN,FT,Data Analyst,77280,USD,US,0,US,M
2024,EN,FT,Data Analyst,58000,USD,US,0,US,M
2024,EN,FT,Data Scientist,26800,GBP,GB,0,GB,M
2024,EN,FT,Data Scientist,26800,GBP,GB,0,GB,M
2024,SE,FT,Research Scientist,178200,USD,US,0,US,M
2024,SE,FT,Research Scientist,74800,USD,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,164500,USD,US,0,US,M
2024,EN,FT,Business Intelligence Analyst,67200,USD,US,0,US,M
2024,SE,FT,Data Architect,165000,USD,US,0,US,M
2024,SE,FT,Data Architect,117000,USD,US,0,US,M
2024,EN,FT,Data Engineer,185000,USD,US,0,US,L
2024,EN,FT,Data Engineer,81000,USD,US,0,US,L
2024,MI,FT,Data Science,287800,USD,US,0,US,M
2024,MI,FT,Data Science,287800,USD,US,0,US,M
2024,SE,FT,Data Scientist,150000,USD,US,0,US,M
2024,SE,FT,Data Scientist,110000,USD,US,0,US,M
2024,MI,FT,Research Engineer,250000,USD,US,0,US,M
2024,MI,FT,Research Engineer,200000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,160000,USD,US,0,US,M
2024,MI,FT,Data Scientist,172000,USD,US,0,US,M
2024,MI,FT,Data Scientist,75600,USD,US,0,US,M
2024,EN,PT,Data Scientist,291340,USD,US,0,US,M
2024,EN,PT,Data Scientist,194240,USD,US,0,US,M
2024,MI,FT,Applied Scientist,191070,USD,US,0,US,M
2024,MI,FT,Applied Scientist,135900,USD,US,0,US,M
2024,MI,FT,BI Developer,38000,GBP,GB,0,GB,M
2024,MI,FT,BI Developer,35000,GBP,GB,0,GB,M
2024,SE,FT,Research Engineer,282000,USD,US,0,US,M
2024,SE,FT,Research Engineer,171000,USD,US,0,US,M
2024,SE,FT,Applied Scientist,260000,USD,US,0,US,L
2024,SE,FT,Applied Scientist,136000,USD,US,0,US,L
2024,MI,FT,Data Engineer,152800,USD,US,0,US,M
2024,MI,FT,Data Engineer,149282,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,264500,USD,US,100,US,M
2024,SE,FT,Machine Learning Engineer,165600,USD,US,100,US,M
2024,MI,FT,Data Scientist,228000,USD,US,0,US,M
2024,MI,FT,Data Scientist,134000,USD,US,0,US,M
2024,SE,FT,Data Engineer,78000,EUR,LV,0,LV,M
2024,SE,FT,Data Engineer,54000,EUR,LV,0,LV,M
2024,SE,FT,Applied Scientist,199500,USD,US,0,US,M
2024,SE,FT,Applied Scientist,97400,USD,US,0,US,M
2024,SE,FT,Data Engineer,155000,USD,US,0,US,M
2024,SE,FT,Data Engineer,139500,USD,US,0,US,M
2024,MI,FT,Data Engineer,140000,USD,US,0,US,M
2024,MI,FT,Data Engineer,100000,USD,US,0,US,M
2024,SE,FT,Data Engineer,205000,USD,US,100,US,M
2024,SE,FT,Data Engineer,155000,USD,US,100,US,M
2024,EN,FT,Data Analyst,110000,USD,US,100,US,M
2024,EN,FT,Data Analyst,90000,USD,US,100,US,M
2024,EN,FT,Data Analyst,83300,USD,US,0,US,M
2024,EN,FT,Data Analyst,47500,USD,US,0,US,M
2024,SE,FT,Data Scientist,208500,USD,US,0,US,M
2024,SE,FT,Data Scientist,174000,USD,US,0,US,M
2024,SE,FT,Data Engineer,170000,USD,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,US,0,US,M
2024,MI,FT,Data Science Manager,240000,USD,US,0,US,M
2024,MI,FT,Data Science Manager,180000,USD,US,0,US,M
2024,MI,FT,Data Engineer,90000,USD,US,0,US,M
2024,MI,FT,Data Engineer,70000,USD,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,138000,USD,US,0,US,M
2024,SE,FT,Business Intelligence Analyst,110400,USD,US,0,US,M
2024,SE,FT,Data Scientist,239000,USD,US,100,US,M
2024,SE,FT,Data Scientist,159000,USD,US,100,US,M
2024,SE,FT,Data Engineer,145000,USD,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,US,0,US,M
2024,SE,FT,Data Engineer,185000,USD,US,0,US,M
2024,SE,FT,Data Engineer,160000,USD,US,0,US,M
2024,MI,FT,Applied Scientist,210000,USD,US,0,US,M
2024,MI,FT,Applied Scientist,160000,USD,US,0,US,M
2024,EN,FT,Data Science,128750,USD,US,0,US,M
2024,EN,FT,Data Science,61875,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,240000,USD,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,178000,USD,CA,0,CA,M
2024,EN,FT,Research Analyst,91200,USD,US,0,US,M
2024,EN,FT,Research Analyst,58200,USD,US,0,US,M
2024,SE,FT,Data Engineer,122000,USD,US,0,US,M
2024,SE,FT,Data Engineer,94500,USD,US,0,US,M
2024,MI,FT,Data Analyst,152300,USD,US,0,US,M
2024,MI,FT,Data Analyst,76200,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,336000,USD,CA,100,CA,M
2024,SE,FT,Machine Learning Engineer,304000,USD,CA,100,CA,M
2024,MI,FT,Data Analyst,70000,USD,US,100,US,M
2024,MI,FT,Data Analyst,51000,USD,US,100,US,M
2024,SE,FT,Machine Learning Engineer,223000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,185000,USD,US,0,US,M
2024,MI,FT,Data Engineer,155000,USD,US,0,US,M
2024,MI,FT,Data Engineer,120000,USD,US,0,US,M
2024,SE,FT,Data Infrastructure Engineer,245900,USD,US,100,US,M
2024,SE,FT,Data Infrastructure Engineer,139000,USD,US,100,US,M
2024,MI,FT,Admin & Data Analyst,95000,USD,US,0,US,M
2024,SE,FT,Data Scientist,213000,USD,US,0,US,M
2024,SE,FT,Data Scientist,120700,USD,US,0,US,M
2024,MI,FT,Data Engineer,128000,USD,US,0,US,M
2024,MI,FT,Data Engineer,81500,USD,US,0,US,M
2024,EN,FT,Data Science,46000,USD,US,0,US,M
2024,EN,FT,Data Science,40000,USD,US,0,US,M
2024,SE,FT,Insight Analyst,60000,GBP,US,0,US,M
2024,SE,FT,Insight Analyst,55000,GBP,US,0,US,M
2024,EN,FT,Business Intelligence,176627,USD,US,0,US,M
2024,EN,FT,Business Intelligence,106029,USD,US,0,US,M
2024,SE,FT,Data Architect,193000,USD,US,0,US,M
2024,SE,FT,Data Architect,84600,USD,US,0,US,M
2024,EN,FT,Business Intelligence,94250,USD,US,100,US,M
2024,EN,FT,Business Intelligence,65000,USD,US,100,US,M
2024,MI,FT,Data Analyst,148017,USD,US,0,US,M
2024,MI,FT,Data Analyst,87069,USD,US,0,US,M
2024,MI,FT,Data Science,135800,USD,US,100,US,M
2024,MI,FT,Data Science,95100,USD,US,100,US,M
2024,SE,FT,Data Engineer,175000,USD,US,0,US,M
2024,SE,FT,Data Engineer,117000,USD,US,0,US,M
2024,SE,FT,Data Architect,234000,USD,US,0,US,M
2024,SE,FT,Data Architect,146000,USD,US,0,US,M
2024,MI,FT,Data Analyst,120000,USD,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,US,0,US,M
2024,EN,FT,Data Analyst,43500,USD,US,0,US,M
2024,EN,FT,Data Analyst,41000,USD,US,0,US,M
2024,SE,FT,Data Engineer,234000,USD,US,0,US,M
2024,SE,FT,Data Engineer,117000,USD,US,0,US,M
2024,SE,FT,ML Engineer,211888,USD,US,0,US,M
2024,SE,FT,ML Engineer,154100,USD,US,0,US,M
2024,SE,FT,Data Analyst,185100,USD,US,0,US,M
2024,SE,FT,Data Analyst,148500,USD,US,0,US,M
2024,SE,FT,Data Analyst,147000,USD,US,100,US,M
2024,SE,FT,Data Analyst,92000,USD,US,100,US,M
2024,SE,FT,Analytics Engineer,148500,USD,US,0,US,M
2024,SE,FT,Analytics Engineer,117000,USD,US,0,US,M
2024,SE,FT,Data Analyst,130000,USD,US,100,US,M
2024,SE,FT,Data Analyst,100000,USD,US,100,US,M
2024,MI,FT,ML Engineer,203000,USD,US,100,US,M
2024,MI,FT,ML Engineer,135000,USD,US,100,US,M
2024,SE,FT,Consultant Data Engineer,50000,USD,GE,100,US,M
2024,SE,FT,Data Scientist,322100,USD,US,100,US,M
2024,SE,FT,Data Scientist,173400,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,158900,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,132400,USD,US,100,US,M
2024,SE,FT,Machine Learning Engineer,370000,USD,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,US,0,US,M
2024,SE,FT,Analytics Engineer,180000,USD,US,0,US,M
2024,SE,FT,Analytics Engineer,140000,USD,US,0,US,M
2024,SE,FT,Data Engineer,247300,USD,US,0,US,M
2024,SE,FT,Data Engineer,139800,USD,US,0,US,M
2024,SE,FT,Data Scientist,213000,USD,US,0,US,M
2024,SE,FT,Data Scientist,120700,USD,US,0,US,M
2024,SE,FT,Data Engineer,172000,USD,US,100,US,M
2024,SE,FT,Data Engineer,141000,USD,US,100,US,M
2024,MI,FT,Business Intelligence Manager,140000,USD,US,100,US,M
2024,MI,FT,Business Intelligence Manager,100000,USD,US,100,US,M
2024,EN,FT,Data Analyst,100000,USD,US,100,US,M
2024,EN,FT,Data Analyst,90000,USD,US,100,US,M
2024,SE,FT,Data Engineer,135000,USD,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,US,0,US,M
2024,SE,FT,Data Scientist,240901,USD,US,100,US,M
2024,SE,FT,Data Scientist,168630,USD,US,100,US,M
2024,MI,FT,Data Analyst,100000,USD,US,0,US,M
2024,MI,FT,Data Analyst,90000,USD,US,0,US,M
2024,EX,FT,Head of Data,312300,USD,US,100,US,M
2024,EX,FT,Head of Data,269000,USD,US,100,US,M
2024,EX,FT,Data Engineer,273600,USD,US,100,US,M
2024,EX,FT,Data Engineer,182400,USD,US,100,US,M
2024,SE,FT,Data Architect,184000,USD,US,0,US,M
2024,SE,FT,Data Architect,123000,USD,US,0,US,M
2024,SE,FT,Research Engineer,250000,USD,US,100,US,M
2024,SE,FT,Research Engineer,150000,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,140000,USD,US,100,US,M
2024,SE,FT,Business Intelligence Analyst,100000,USD,US,100,US,M
2024,SE,FT,Data Scientist,202500,USD,US,0,US,M
2024,SE,FT,Data Scientist,135000,USD,US,0,US,M
2024,MI,FT,Data Engineer,159550,USD,US,0,US,M
2024,MI,FT,Data Engineer,113000,USD,US,0,US,M
2024,MI,FT,Data Science,75000,USD,US,100,US,M
2024,MI,FT,Data Science,55000,USD,US,100,US,M
2024,EX,FT,Data Engineer,253900,USD,US,0,US,M
2024,EX,FT,Data Engineer,145100,USD,US,0,US,M
2024,MI,FT,Research Scientist,138000,USD,US,0,US,M
2024,MI,FT,Research Scientist,86000,USD,US,0,US,M
2024,SE,FT,Research Scientist,179000,USD,US,0,US,M
2024,SE,FT,Research Scientist,112000,USD,US,0,US,M
2024,EN,FT,Data Management Analyst,105000,USD,CA,0,CA,M
2024,EN,FT,Data Management Analyst,80800,USD,CA,0,CA,M
2024,EN,FT,Data Analyst,64500,USD,US,0,US,M
2024,EN,FT,Data Analyst,46500,USD,US,0,US,M
2024,SE,FT,Data Engineer,120750,USD,US,0,US,M
2024,SE,FT,Data Engineer,85000,USD,US,0,US,M
2024,SE,FT,Data Architect,180000,USD,US,100,US,M
2024,SE,FT,Data Architect,144000,USD,US,100,US,M
2024,SE,FT,Data Analyst,144606,USD,US,0,US,M
2024,SE,FT,Data Analyst,128539,USD,US,0,US,M
2024,MI,FT,BI Developer,79400,USD,US,0,US,M
2024,MI,FT,BI Developer,55600,USD,US,0,US,M
2024,MI,FT,Data Engineer,131700,USD,US,0,US,M
2024,MI,FT,Data Engineer,84000,USD,US,0,US,M
2024,SE,FT,Data Science,206000,USD,US,0,US,M
2024,SE,FT,Data Science,106605,USD,US,0,US,M
2024,MI,FT,Data Analyst,179000,USD,US,0,US,M
2024,MI,FT,Data Analyst,112000,USD,US,0,US,M
2024,SE,FT,Business Intelligence,120750,USD,US,0,US,M
2024,SE,FT,Business Intelligence,85000,USD,US,0,US,M
2024,SE,FT,Research Scientist,175000,USD,US,0,US,M
2024,SE,FT,Research Scientist,118000,USD,US,0,US,M
2024,SE,FT,Data Analyst,194000,USD,US,0,US,M
2024,SE,FT,Data Analyst,122000,USD,US,0,US,M
2024,SE,FT,Business Intelligence,142250,USD,US,0,US,M
2024,SE,FT,Business Intelligence,100000,USD,US,0,US,M
2024,MI,FT,Data Scientist,99000,USD,US,0,US,M
2024,MI,FT,Data Scientist,87000,USD,US,0,US,M
2024,EN,FT,Research Engineer,118400,USD,US,0,US,M
2024,EN,FT,Research Engineer,64000,USD,US,0,US,M
2024,MI,FT,Machine Learning Engineer,176000,USD,US,0,US,M
2024,MI,FT,Machine Learning Engineer,72700,USD,US,0,US,M
2024,SE,FL,Manager Data Management,3000000,INR,IN,100,IN,S
2024,MI,FT,Data Engineer,145000,USD,US,0,US,M
2024,MI,FT,Data Engineer,120000,USD,US,0,US,M
2024,EN,FT,Research Analyst,126225,USD,US,0,US,M
2024,EN,FT,Research Analyst,61846,USD,US,0,US,M
2024,SE,FT,Data Analyst,114200,USD,US,0,US,M
2024,SE,FT,Data Analyst,92900,USD,US,0,US,M
2024,SE,FT,Data Engineer,219700,USD,US,0,US,M
2024,SE,FT,Data Engineer,137300,USD,US,0,US,M
